"mechanic_id","system","entry_type","entry_name","module","bundle","source_file","bytes","version_source","evidence"
"mechanic-d0e4f6c83cb8426c","Alliance-PvP","logic_or_ui_entry","data_lev_awards","","logic/lua_config_module_ru_0.assetbundle","analisis/system-map/system-map.csv","7870","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-76b6b1150fca786a","Alliance-PvP","logic_or_ui_entry","data_loginAward","","logic/lua_config_module_0.assetbundle","analisis/system-map/system-map.csv","1296","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4fa104dcceacb20c","Alliance-PvP","logic_or_ui_entry","data_loginAward","","logic/lua_config_module_en_0.assetbundle","analisis/system-map/system-map.csv","1299","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-5f122a77819d17c8","Alliance-PvP","logic_or_ui_entry","data_loginAward","","logic/lua_config_module_id_0.assetbundle","analisis/system-map/system-map.csv","1299","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-d7b5fedc1b81d671","Alliance-PvP","logic_or_ui_entry","data_loginAward","","logic/lua_config_module_ru_0.assetbundle","analisis/system-map/system-map.csv","1299","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-0825a84635098629","Alliance-PvP","logic_or_ui_entry","data_lotto__get_award","","logic/lua_config_module_0.assetbundle","analisis/system-map/system-map.csv","8308","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-91619c2833269f01","Alliance-PvP","logic_or_ui_entry","data_lotto__get_award","","logic/lua_config_module_en_0.assetbundle","analisis/system-map/system-map.csv","8311","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-e2c83ec3f944b0c5","Alliance-PvP","logic_or_ui_entry","data_lotto__get_award","","logic/lua_config_module_id_0.assetbundle","analisis/system-map/system-map.csv","8311","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8c56963cc290fdab","Alliance-PvP","logic_or_ui_entry","data_lotto__get_award","","logic/lua_config_module_ru_0.assetbundle","analisis/system-map/system-map.csv","8311","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-2c34fe326382e27e","Alliance-PvP","logic_or_ui_entry","data_marry__get_boxAward","","logic/lua_config_module_1.assetbundle","analisis/system-map/system-map.csv","571","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-1cab1d614828636a","Alliance-PvP","logic_or_ui_entry","data_marry__get_boxAward","","logic/lua_config_module_en_1.assetbundle","analisis/system-map/system-map.csv","574","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-ab0e9145d58131db","Alliance-PvP","logic_or_ui_entry","data_marry__get_boxAward","","logic/lua_config_module_id_1.assetbundle","analisis/system-map/system-map.csv","574","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-d8a2a00926846961","Alliance-PvP","logic_or_ui_entry","data_marry__get_boxAward","","logic/lua_config_module_ru_1.assetbundle","analisis/system-map/system-map.csv","574","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-c803fcca38eddc10","Alliance-PvP","logic_or_ui_entry","data_marry__get_gameAwards","","logic/lua_config_module_1.assetbundle","analisis/system-map/system-map.csv","887","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-263cd9136f969037","Alliance-PvP","logic_or_ui_entry","data_marry__get_gameAwards","","logic/lua_config_module_en_1.assetbundle","analisis/system-map/system-map.csv","890","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4de9eeeeb6410432","Alliance-PvP","logic_or_ui_entry","data_marry__get_gameAwards","","logic/lua_config_module_id_1.assetbundle","analisis/system-map/system-map.csv","890","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-152f27a27db0da82","Alliance-PvP","logic_or_ui_entry","data_marry__get_gameAwards","","logic/lua_config_module_ru_1.assetbundle","analisis/system-map/system-map.csv","890","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-5d08ed1c526f6e47","Alliance-PvP","logic_or_ui_entry","data_marry__get_gameScoreAwards","","logic/lua_config_module_1.assetbundle","analisis/system-map/system-map.csv","3430","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-9c8cf2f653abe2e0","Alliance-PvP","logic_or_ui_entry","data_marry__get_gameScoreAwards","","logic/lua_config_module_en_1.assetbundle","analisis/system-map/system-map.csv","3433","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-f05a20bffac817da","Alliance-PvP","logic_or_ui_entry","data_marry__get_gameScoreAwards","","logic/lua_config_module_id_1.assetbundle","analisis/system-map/system-map.csv","3433","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-1f6dba85d2141a5b","Alliance-PvP","logic_or_ui_entry","data_marry__get_gameScoreAwards","","logic/lua_config_module_ru_1.assetbundle","analisis/system-map/system-map.csv","3433","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-96f08a768d68a892","Alliance-PvP","logic_or_ui_entry","data_marry__get_hotAward","","logic/lua_config_module_1.assetbundle","analisis/system-map/system-map.csv","1163","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-1f5f25fc69635c6d","Alliance-PvP","logic_or_ui_entry","data_marry__get_hotAward","","logic/lua_config_module_en_1.assetbundle","analisis/system-map/system-map.csv","1166","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-48c31cc14a699b69","Alliance-PvP","logic_or_ui_entry","data_marry__get_hotAward","","logic/lua_config_module_id_1.assetbundle","analisis/system-map/system-map.csv","1166","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-958d5833821a8721","Alliance-PvP","logic_or_ui_entry","data_marry__get_hotAward","","logic/lua_config_module_ru_1.assetbundle","analisis/system-map/system-map.csv","1166","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8c15c2bdfa8193d7","Alliance-PvP","logic_or_ui_entry","data_marry__get_taskAward","","logic/lua_config_module_1.assetbundle","analisis/system-map/system-map.csv","3509","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-22045de6ea155a43","Alliance-PvP","logic_or_ui_entry","data_marry__get_taskAward","","logic/lua_config_module_en_1.assetbundle","analisis/system-map/system-map.csv","3512","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-50e0aa0b44278c97","Alliance-PvP","logic_or_ui_entry","data_marry__get_taskAward","","logic/lua_config_module_id_1.assetbundle","analisis/system-map/system-map.csv","3512","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-7f4e1d442881c5ec","Alliance-PvP","logic_or_ui_entry","data_marry__get_taskAward","","logic/lua_config_module_ru_1.assetbundle","analisis/system-map/system-map.csv","3512","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-7399ac650053f22c","Alliance-PvP","logic_or_ui_entry","data_marry__get_taskBoxAward","","logic/lua_config_module_1.assetbundle","analisis/system-map/system-map.csv","578","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4aa8dbd7f17e89b5","Alliance-PvP","logic_or_ui_entry","data_marry__get_taskBoxAward","","logic/lua_config_module_en_1.assetbundle","analisis/system-map/system-map.csv","581","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-10148b88a14dd76d","Alliance-PvP","logic_or_ui_entry","data_marry__get_taskBoxAward","","logic/lua_config_module_id_1.assetbundle","analisis/system-map/system-map.csv","581","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-51fb904f37cad779","Alliance-PvP","logic_or_ui_entry","data_marry__get_taskBoxAward","","logic/lua_config_module_ru_1.assetbundle","analisis/system-map/system-map.csv","581","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-65e0c05d412b25fb","Alliance-PvP","logic_or_ui_entry","data_marry__get_taskSpecialAward","","logic/lua_config_module_1.assetbundle","analisis/system-map/system-map.csv","1454","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-982ceabb25ce8967","Alliance-PvP","logic_or_ui_entry","data_marry__get_taskSpecialAward","","logic/lua_config_module_en_1.assetbundle","analisis/system-map/system-map.csv","1457","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-c1c621a9688d6465","Alliance-PvP","logic_or_ui_entry","data_marry__get_taskSpecialAward","","logic/lua_config_module_id_1.assetbundle","analisis/system-map/system-map.csv","1457","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-5c7a3ff607405db1","Alliance-PvP","logic_or_ui_entry","data_marry__get_taskSpecialAward","","logic/lua_config_module_ru_1.assetbundle","analisis/system-map/system-map.csv","1457","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-cce223add7d24fdd","Alliance-PvP","logic_or_ui_entry","data_marry_new__get_ceremonyAwards","","logic/lua_config_module_1.assetbundle","analisis/system-map/system-map.csv","1631","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-f4034355bc74fadd","Alliance-PvP","logic_or_ui_entry","data_marry_new__get_ceremonyAwards","","logic/lua_config_module_en_1.assetbundle","analisis/system-map/system-map.csv","2166","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-46c3e3c5567335f0","Alliance-PvP","logic_or_ui_entry","data_marry_new__get_ceremonyAwards","","logic/lua_config_module_id_1.assetbundle","analisis/system-map/system-map.csv","2024","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-a50c5dbe6ea33931","Alliance-PvP","logic_or_ui_entry","data_marry_new__get_ceremonyAwards","","logic/lua_config_module_ru_1.assetbundle","analisis/system-map/system-map.csv","2998","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-b2848c0408d2e76d","Alliance-PvP","logic_or_ui_entry","data_marry_new__get_qaAwards","","logic/lua_config_module_1.assetbundle","analisis/system-map/system-map.csv","1532","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-b634121163e06f06","Alliance-PvP","logic_or_ui_entry","data_marry_new__get_qaAwards","","logic/lua_config_module_en_1.assetbundle","analisis/system-map/system-map.csv","1535","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-ef688163d3860e20","Alliance-PvP","logic_or_ui_entry","data_marry_new__get_qaAwards","","logic/lua_config_module_id_1.assetbundle","analisis/system-map/system-map.csv","1535","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-7208eb1ab943b262","Alliance-PvP","logic_or_ui_entry","data_marry_new__get_qaAwards","","logic/lua_config_module_ru_1.assetbundle","analisis/system-map/system-map.csv","1535","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-b3a706322bc235ee","Alliance-PvP","logic_or_ui_entry","data_marry_new__get_sankeAwards","","logic/lua_config_module_1.assetbundle","analisis/system-map/system-map.csv","896","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-11e8c9700b30a1a4","Alliance-PvP","logic_or_ui_entry","data_marry_new__get_sankeAwards","","logic/lua_config_module_en_1.assetbundle","analisis/system-map/system-map.csv","899","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-f7a623b13aa8af55","Alliance-PvP","logic_or_ui_entry","data_marry_new__get_sankeAwards","","logic/lua_config_module_id_1.assetbundle","analisis/system-map/system-map.csv","899","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-1fd2126b39808c5a","Alliance-PvP","logic_or_ui_entry","data_marry_new__get_sankeAwards","","logic/lua_config_module_ru_1.assetbundle","analisis/system-map/system-map.csv","899","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-a6d310c4977ae0d5","Alliance-PvP","logic_or_ui_entry","data_military__award_no","","logic/lua_config_module_1.assetbundle","analisis/system-map/system-map.csv","3737","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-a9bca4d771b4dd9b","Alliance-PvP","logic_or_ui_entry","data_military__award_no","","logic/lua_config_module_en_1.assetbundle","analisis/system-map/system-map.csv","3740","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-f4a1697ff8d8fb67","Alliance-PvP","logic_or_ui_entry","data_military__award_no","","logic/lua_config_module_id_1.assetbundle","analisis/system-map/system-map.csv","3740","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-074cac01a6e9f79b","Alliance-PvP","logic_or_ui_entry","data_military__award_no","","logic/lua_config_module_ru_1.assetbundle","analisis/system-map/system-map.csv","3740","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-9297f8db2689f648","Alliance-PvP","logic_or_ui_entry","data_nation_war_order","","logic/lua_config_module_2.assetbundle","analisis/system-map/system-map.csv","830","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-2fa2c5ca12246588","Alliance-PvP","logic_or_ui_entry","data_nation_war_order","","logic/lua_config_module_en_2.assetbundle","analisis/system-map/system-map.csv","836","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-cf79325ef635e15e","Alliance-PvP","logic_or_ui_entry","data_nation_war_order","","logic/lua_config_module_id_2.assetbundle","analisis/system-map/system-map.csv","836","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-55a2e73153f0800f","Alliance-PvP","logic_or_ui_entry","data_nation_war_order","","logic/lua_config_module_ru_2.assetbundle","analisis/system-map/system-map.csv","836","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-09e8da7cb5ee6019","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_box_cfg","","logic/lua_config_module_2.assetbundle","analisis/system-map/system-map.csv","13898","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-fcb33bcc1c4aaa04","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_box_cfg","","logic/lua_config_module_en_2.assetbundle","analisis/system-map/system-map.csv","13901","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-835a7509de1e9cc7","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_box_cfg","","logic/lua_config_module_id_2.assetbundle","analisis/system-map/system-map.csv","13901","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4610f7b2bb199aa1","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_box_cfg","","logic/lua_config_module_ru_2.assetbundle","analisis/system-map/system-map.csv","13901","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-68f2d13ab9ee463c","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_box_up_cfg","","logic/lua_config_module_2.assetbundle","analisis/system-map/system-map.csv","8910","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6e01fd4a2c8f10b3","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_box_up_cfg","","logic/lua_config_module_en_2.assetbundle","analisis/system-map/system-map.csv","9204","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-31d16308cc4ca6d8","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_box_up_cfg","","logic/lua_config_module_id_2.assetbundle","analisis/system-map/system-map.csv","9089","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-ce9c232ba0c084be","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_box_up_cfg","","logic/lua_config_module_ru_2.assetbundle","analisis/system-map/system-map.csv","10951","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-2392f712d1c06ad8","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_evolve_cfg","","logic/lua_config_module_2.assetbundle","analisis/system-map/system-map.csv","98800","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-2b1bf29a62021d74","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_evolve_cfg","","logic/lua_config_module_en_2.assetbundle","analisis/system-map/system-map.csv","98803","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-a98e67f69edfee6c","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_evolve_cfg","","logic/lua_config_module_id_2.assetbundle","analisis/system-map/system-map.csv","98803","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-0f3feb59b06ab3ad","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_evolve_cfg","","logic/lua_config_module_ru_2.assetbundle","analisis/system-map/system-map.csv","98803","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-76faf911aeeee3f8","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_icon","","logic/lua_config_module_2.assetbundle","analisis/system-map/system-map.csv","41908","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-3f0a569213544c2a","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_icon","","logic/lua_config_module_en_2.assetbundle","analisis/system-map/system-map.csv","51558","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-9e4fd4a0d1afa316","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_icon","","logic/lua_config_module_id_2.assetbundle","analisis/system-map/system-map.csv","49132","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-3637d2130c55c045","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_icon","","logic/lua_config_module_ru_2.assetbundle","analisis/system-map/system-map.csv","71389","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-9d40da173085b3e7","Alliance-PvP","logic_or_ui_entry","data_nation_war_order__get_medal_buy_cfg","","logic/lua_config_module_2.assetbundle","analisis/system-map/system-map.csv","2123","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
