"id","nombre","descripcion","go_to","source_match_count","source_names","bundle","icono_relativo","fuente_catalogo"
"46140034","Dimming Lantern","","7008","0","","","assets/images/game-data/goods/46140034.png","goods-item-catalog.csv"
"46080026","Distant Landscape","","7010","0","","","assets/images/game-data/goods/46080026.png","goods-item-catalog.csv"
"42015038","Distant Landscape - Gentleman","Used to activate or improve Archive - Distant Landscape - F","9001","0","","","assets/images/game-data/goods/42015038.png","goods-item-catalog.csv"
"42015037","Distant Landscape - Lady","Used to activate or improve Archive - Golden Treasures - F","9001","0","","","assets/images/game-data/goods/42015037.png","goods-item-catalog.csv"
"48190013","Divine Harp","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48190013.png","goods-item-catalog.csv"
"46160014","Divine Sword Throne","","9134","0","","","assets/images/game-data/goods/46160014.png","goods-item-catalog.csv"
"46160010","Dragon Chair Throne","","9","1","Mystic Jade","","assets/images/game-data/goods/46160010.png","goods-item-catalog.csv"
"23019390","Dragon Horse Steed","","6055","0","","","assets/images/game-data/goods/23019390.png","goods-item-catalog.csv"
"42016053","Dragon Maiden - Celestial Archive","Used to activate or improve Archive - Dragon Maiden - Mystic","9001","0","","","assets/images/game-data/goods/42016053.png","goods-item-catalog.csv"
"42016055","Dragon Maiden - Divine Archive","Used to activate or improve Archive - Dragon Maiden - Sacred","9001","0","","","assets/images/game-data/goods/42016055.png","goods-item-catalog.csv"
"42016052","Dragon Maiden - Mystic Archive","Used to activate or improve Archive - Dragon Maiden - Spirit","9001","0","","","assets/images/game-data/goods/42016052.png","goods-item-catalog.csv"
"42016054","Dragon Maiden - Sacred Archive","Used to activate or improve Archive - Dragon Maiden - Sky","9001","0","","","assets/images/game-data/goods/42016054.png","goods-item-catalog.csv"
"42016051","Dragon Maiden - Spirit Archive","Used to activate or improve Archive - Sleek Rat - Divine","9001","0","","","assets/images/game-data/goods/42016051.png","goods-item-catalog.csv"
"42019006","Dragon Maiden Anima - T1 Archive","Used to activate or improve Archive - White Tiger Anima - T5","9001","0","","","assets/images/game-data/goods/42019006.png","goods-item-catalog.csv"
"42019007","Dragon Maiden Anima - T2 Archive","Used to activate or improve Archive - Dragon Maiden Anima - T1","9001","0","","","assets/images/game-data/goods/42019007.png","goods-item-catalog.csv"
"42019008","Dragon Maiden Anima - T3 Archive","Used to activate or improve Archive - Dragon Maiden Anima - T2","9001","0","","","assets/images/game-data/goods/42019008.png","goods-item-catalog.csv"
"42019009","Dragon Maiden Anima - T4 Archive","Used to activate or improve Archive - Dragon Maiden Anima - T3","9001","0","","","assets/images/game-data/goods/42019009.png","goods-item-catalog.csv"
"42019010","Dragon Maiden Anima - T5 Archive","Used to activate or improve Archive - Dragon Maiden Anima - T4","9001","0","","","assets/images/game-data/goods/42019010.png","goods-item-catalog.csv"
"42015030","Dragon Robe - Gentleman","Used to activate or improve Archive - Dragon Robe - F","9001","0","","","assets/images/game-data/goods/42015030.png","goods-item-catalog.csv"
"42015029","Dragon Robe - Lady","Used to activate or improve Archive - Spring Hill - F","9001","0","","","assets/images/game-data/goods/42015029.png","goods-item-catalog.csv"
"46160009","Dragon Soul Throne","","8","3","Holyware Gear | Love Fate Co-Travel | Pet Skin","","assets/images/game-data/goods/46160009.png","goods-item-catalog.csv"
"46160012","Dragon Surrey","","9134","0","","","assets/images/game-data/goods/46160012.png","goods-item-catalog.csv"
"46022029","Dream Star Immortal Gourd","","6055","0","","","assets/images/game-data/goods/46022029.png","goods-item-catalog.csv"
"42016043","Dreamsnake - Celestial Archive","Used to activate or improve Archive - Dreamsnake - Mystic","9001","0","","","assets/images/game-data/goods/42016043.png","goods-item-catalog.csv"
"42016045","Dreamsnake - Divine Archive","Used to activate or improve Archive - Dreamsnake - Sacred","9001","0","","","assets/images/game-data/goods/42016045.png","goods-item-catalog.csv"
"42016042","Dreamsnake - Mystic Archive","Used to activate or improve Archive - Dreamsnake - Spirit","9001","0","","","assets/images/game-data/goods/42016042.png","goods-item-catalog.csv"
"42016044","Dreamsnake - Sacred Archive","Used to activate or improve Archive - Dreamsnake - Sky","9001","0","","","assets/images/game-data/goods/42016044.png","goods-item-catalog.csv"
"42016041","Dreamsnake - Spirit Archive","Used to activate or improve Archive - Nezha - Divine","9001","0","","","assets/images/game-data/goods/42016041.png","goods-item-catalog.csv"
"46080015","Dreamweaver Butterfly","","10","0","","","assets/images/game-data/goods/46080015.png","goods-item-catalog.csv"
"46080027","Drifting Dreamscape","","7010","0","","","assets/images/game-data/goods/46080027.png","goods-item-catalog.csv"
"42014305","Dubhe Archive","Used to activate or improve Archive - Ruler of Mount Heng","9001","0","","","assets/images/game-data/goods/42014305.png","goods-item-catalog.csv"
"23019415","Dune Skiff","","6055","0","","","assets/images/game-data/goods/23019415.png","goods-item-catalog.csv"
"50040019","Earth - Trinket Gem","can be used as a substitute for any Red Trinket Shard. They can replace up to 9 shards in the fusion process. Fusing 10 universal shards results in 1 random Red Trinket, but it is non-tradable","6026","0","","","assets/images/game-data/goods/50040019.png","goods-item-catalog.csv"
"23019470","Ember Wheel Red Fiend","","6055","0","","","assets/images/game-data/goods/23019470.png","goods-item-catalog.csv"
"46140024","Embroidered Spirit","","7008","0","","","assets/images/game-data/goods/46140024.png","goods-item-catalog.csv"
"48190007","Emerald Lotus","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48190007.png","goods-item-catalog.csv"
"42019114","End of Heat Archive","Used to activate or improve Archive - Start of Autumn","9001","0","","","assets/images/game-data/goods/42019114.png","goods-item-catalog.csv"
"46140018","Everlasting Prosperity","","7008","0","","","assets/images/game-data/goods/46140018.png","goods-item-catalog.csv"
"48190008","Evil Lotus Flag","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48190008.png","goods-item-catalog.csv"
"46160007","Falling Gold Throne","","6","6","Gear Polishing | Holycraft Skin | Holyware Fusion | Legendary Chest | Spirit Cleanse | Spiritus Star Up","","assets/images/game-data/goods/46160007.png","goods-item-catalog.csv"
"48170002","Feather Amber","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48170002.png","goods-item-catalog.csv"
"48190002","Feathered Ring","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48190002.png","goods-item-catalog.csv"
