"dungeon_id","record_type","scene_id","name","chapter","scene_config","icon_path","bundle","width","height","source_file","version_source","evidence"
"dungeon-icon-75908126f982e049","dungeon_visual_resource","","2_2_2","","","2_2_2__atlas__advancedungeon__7e0dcd04b0.png","atlas/advancedungeon.assetbundle","91","158","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-fc8840ae09688545","dungeon_visual_resource","","1_1_19","","","1_1_19__atlas__advancedungeon__798f19e35b.png","atlas/advancedungeon.assetbundle","122","56","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-5be7340bcc6fd1cb","dungeon_visual_resource","","1_1_8","","","1_1_8__atlas__advancedungeon__b14d6e4cb8.png","atlas/advancedungeon.assetbundle","72","197","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-3ce8d374480fddf2","dungeon_visual_resource","","2_2_4","","","2_2_4__atlas__advancedungeon__6fdce98310.png","atlas/advancedungeon.assetbundle","196","50","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-9d4d7c5d4b35beaa","dungeon_visual_resource","","tongxingzheng_huizhang2_icon","","","tongxingzheng_huizhang2_icon__atlas__afireactivity__40ef328ac7.png","atlas/afireactivity.assetbundle","119","127","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-3d3108a5e25be6d1","dungeon_visual_resource","","xinfudenglu_jiantouxian_bg","","","xinfudenglu_jiantouxian_bg__atlas__afireactivity__8221199557.png","atlas/afireactivity.assetbundle","151","11","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-3e3ba7853d09bae1","dungeon_visual_resource","","tongxingzheng_huizhang1_icon","","","tongxingzheng_huizhang1_icon__atlas__afireactivity__8afa6c1785.png","atlas/afireactivity.assetbundle","120","127","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-f14032e22747f5c7","dungeon_visual_resource","","tongxingzheng_diban_bg","","","tongxingzheng_diban_bg__atlas__afireactivity__51ee435564.png","atlas/afireactivity.assetbundle","362","512","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-c920a2f379d8c541","dungeon_visual_resource","","lianchonhaoli_kapailan_bg","","","lianchonhaoli_kapailan_bg__atlas__afireactivity3__23016d2b7f.png","atlas/afireactivity3.assetbundle","364","189","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-a6138b4a4bc33eec","dungeon_visual_resource","","lianchonhaoli_kapaizhi_bg","","","lianchonhaoli_kapaizhi_bg__atlas__afireactivity3__9fb9db16c8.png","atlas/afireactivity3.assetbundle","364","189","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-479e188a35b7574f","dungeon_visual_resource","","lianchonhaoli_kapaihuan_bg","","","lianchonhaoli_kapaihuan_bg__atlas__afireactivity3__b2f955d7b5.png","atlas/afireactivity3.assetbundle","364","189","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-bb7d51cdad33d3d1","dungeon_visual_resource","","lianchonhaoli_kapaihuan_icon","","","lianchonhaoli_kapaihuan_icon__atlas__afireactivity3__e1d2892372.png","atlas/afireactivity3.assetbundle","44","8","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-25968d77200896ea","dungeon_visual_resource","","lianchonhaoli_kapaizhi_icon","","","lianchonhaoli_kapaizhi_icon__atlas__afireactivity3__eef6518de2.png","atlas/afireactivity3.assetbundle","44","8","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-35a8a00d99acc2b6","dungeon_visual_resource","","lianchonhaoli_kapailan_icon","","","lianchonhaoli_kapailan_icon__atlas__afireactivity3__9a3f659f5b.png","atlas/afireactivity3.assetbundle","44","8","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-770eff6125efe412","dungeon_visual_resource","","xian01","","","xian01__atlas__afireactivity5__72aa6748a7.png","atlas/afireactivity5.assetbundle","3","1","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-56ddb26858a12127","dungeon_visual_resource","","bean4","","","bean4__atlas__afireactivity5__90772d5c97.png","atlas/afireactivity5.assetbundle","79","88","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-12b233704aada02f","dungeon_visual_resource","","bean5","","","bean5__atlas__afireactivity5__94935eeb24.png","atlas/afireactivity5.assetbundle","77","88","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-6635e3e6ca962dad","dungeon_visual_resource","","zhuangbei01","","","zhuangbei01__atlas__afireactivity5__1742148e62.png","atlas/afireactivity5.assetbundle","35","29","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-2f508daae5c8e6a7","dungeon_visual_resource","","xian02","","","xian02__atlas__afireactivity5__9498e09d24.png","atlas/afireactivity5.assetbundle","3","1","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-3f3361c908acac22","dungeon_visual_resource","","bean3","","","bean3__atlas__afireactivity5__4d94068c2e.png","atlas/afireactivity5.assetbundle","79","88","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-e2a5ccafbf00fb9d","dungeon_visual_resource","","bean6","","","bean6__atlas__afireactivity5__3568f298bf.png","atlas/afireactivity5.assetbundle","79","88","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-fea1e6341a05cb5a","dungeon_visual_resource","","bean1","","","bean1__atlas__afireactivity5__bf8181c37b.png","atlas/afireactivity5.assetbundle","79","88","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-90086f0dc6c46ce5","dungeon_visual_resource","","zhuangshi01","","","zhuangshi01__atlas__afireactivity5__8dd830039f.png","atlas/afireactivity5.assetbundle","14","46","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-bbbb03f4d1820712","dungeon_visual_resource","","zhuangbei02","","","zhuangbei02__atlas__afireactivity5__4669ca2ade.png","atlas/afireactivity5.assetbundle","35","29","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-fc77b1f1d88917cf","dungeon_visual_resource","","bean2","","","bean2__atlas__afireactivity5__43be66afbf.png","atlas/afireactivity5.assetbundle","79","88","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-3be9a1fbb1f60f0f","dungeon_visual_resource","","xiershenyu_blueline_bg1_9S","","","xiershenyu_blueline_bg1_9S__atlas__boss__eb3d55d4b7.png","atlas/boss.assetbundle","201","128","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-e8321cb971fe20d0","dungeon_visual_resource","","xiershenyu_blueline_bg_9S","","","xiershenyu_blueline_bg_9S__atlas__boss__4d2ea3fdfa.png","atlas/boss.assetbundle","2","24","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-b99517be5ffc995e","dungeon_visual_resource","","boss_xian_icon_9S","","","boss_xian_icon_9S__atlas__boss__5eddcc4478.png","atlas/boss.assetbundle","132","8","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-c696b0ee3a56e57a","dungeon_visual_resource","","huangguan05","","","huangguan05__atlas__boss__1cf8185128.png","atlas/boss.assetbundle","48","48","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-7f586d733f29fde5","dungeon_visual_resource","","yaoling_andi_bg_9s","","","yaoling_andi_bg_9s__atlas__boss__6de3f36d0d.png","atlas/boss.assetbundle","5","5","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-83476c0e03fc728b","dungeon_visual_resource","","jineng_xuanzhong_yuan","","","jineng_xuanzhong_yuan__atlas__boss__b2f4ed159b.png","atlas/boss.assetbundle","108","108","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-a4482d2808e6fdfe","dungeon_visual_resource","","huangguan03","","","huangguan03__atlas__boss__ad5d929ad7.png","atlas/boss.assetbundle","48","48","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-0582fbab8c140d9b","dungeon_visual_resource","","xiershenyu_kapai_wu_bg_9S","","","xiershenyu_kapai_wu_bg_9S__atlas__boss__5712df7a9c.png","atlas/boss.assetbundle","48","48","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-0c6512e300766242","dungeon_visual_resource","","boss_mingzidi_bg","","","boss_mingzidi_bg__atlas__boss__3ac78e5f97.png","atlas/boss.assetbundle","102","26","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-d9c276f368671303","dungeon_visual_resource","","boss_tuoguantequan_icon","","","boss_tuoguantequan_icon__atlas__boss__c4a5869830.png","atlas/boss.assetbundle","108","108","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-f4ee9e44124758b6","dungeon_visual_resource","","huangguan01","","","huangguan01__atlas__boss__b2b9cfd6c8.png","atlas/boss.assetbundle","48","48","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-9fa228ecd99daf11","dungeon_visual_resource","","boss_chendi_bg_9S","","","boss_chendi_bg_9S__atlas__boss__6755e009e5.png","atlas/boss.assetbundle","682","24","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-21ca5ab5256aa087","dungeon_visual_resource","","boss_tuoguantequan2_icon","","","boss_tuoguantequan2_icon__atlas__boss__014e7a0f2b.png","atlas/boss.assetbundle","108","108","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-1691307b11112a2c","dungeon_visual_resource","","yaoling_mingzichendi_an_bg","","","yaoling_mingzichendi_an_bg__atlas__boss__f15edf9fe2.png","atlas/boss.assetbundle","246","34","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-b4a686e4d690a9c9","dungeon_visual_resource","","boss_yaoli_icon","","","boss_yaoli_icon__atlas__boss__d4c9ce6ec0.png","atlas/boss.assetbundle","45","47","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-c0afe48611578b09","dungeon_visual_resource","","xiershenyu_jingying_bg_9s","","","xiershenyu_jingying_bg_9s__atlas__boss__235af24b22.png","atlas/boss.assetbundle","8","8","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-99c5fb3ce4294bae","dungeon_visual_resource","","cd","","","cd__atlas__boss__6162ff5a31.png","atlas/boss.assetbundle","78","78","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-68be6cdb5e004ae0","dungeon_visual_resource","","vip_xian_icon","","","vip_xian_icon__atlas__boss__47441ffa78.png","atlas/boss.assetbundle","132","8","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-c72c7a79679b77f7","dungeon_visual_resource","","hongxing04","","","hongxing04__atlas__boss__baa27c25c4.png","atlas/boss.assetbundle","46","46","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-03f42237dd0a627b","dungeon_visual_resource","","hongxing05","","","hongxing05__atlas__boss__314f257016.png","atlas/boss.assetbundle","46","47","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-604b04ccb6ac2e92","dungeon_visual_resource","","dingshishouling_diban02_bg","","","dingshishouling_diban02_bg__atlas__boss__a62bbb8836.png","atlas/boss.assetbundle","271","81","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-4faa884f6b77370f","dungeon_visual_resource","","zhujiemian_renwu_xuanzhong_9s","","","zhujiemian_renwu_xuanzhong_9s__atlas__boss__5b25947d66.png","atlas/boss.assetbundle","40","38","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-35c461543d6c5e0e","dungeon_visual_resource","","hongxing03","","","hongxing03__atlas__boss__4fa41d4a2d.png","atlas/boss.assetbundle","46","47","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-0384e86e61610e0c","dungeon_visual_resource","","boss_gongxiang_bg_9s","","","boss_gongxiang_bg_9s__atlas__boss__fcb6e7081c.png","atlas/boss.assetbundle","8","8","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-0ed81310345e800a","dungeon_visual_resource","","xiershenyu_putong_bg_9s","","","xiershenyu_putong_bg_9s__atlas__boss__1de8a88ce5.png","atlas/boss.assetbundle","8","8","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-19c2748b182bb28f","dungeon_visual_resource","","hongxing02","","","hongxing02__atlas__boss__749b35113d.png","atlas/boss.assetbundle","46","47","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-cc0eefea288a1d62","dungeon_visual_resource","","shiluozichen_bg1_9s","","","shiluozichen_bg1_9s__atlas__boss__f627f0b387.png","atlas/boss.assetbundle","10","10","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-54b56bfd313b16d0","dungeon_visual_resource","","haoyou","","","haoyou__atlas__boss__105295b57b.png","atlas/boss.assetbundle","59","59","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-a2c2a0c925d02836","dungeon_visual_resource","","shenfazhidi_nuqizhi_icon","","","shenfazhidi_nuqizhi_icon__atlas__boss__1b1c469aa8.png","atlas/boss.assetbundle","31","31","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-79e5a79d7c08aa48","dungeon_visual_resource","","bosstuoguantanchuang_zidong_bg","","","bosstuoguantanchuang_zidong_bg__atlas__boss__6785ef66d9.png","atlas/boss.assetbundle","32","27","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-7de0c13393663668","dungeon_visual_resource","","dingshishouling_diban01_bg","","","dingshishouling_diban01_bg__atlas__boss__946a7a74c3.png","atlas/boss.assetbundle","124","111","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-7f687bd1e1e9fda7","dungeon_visual_resource","","huangguan02","","","huangguan02__atlas__boss__5271e6b9a5.png","atlas/boss.assetbundle","48","48","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-6909ac89d87a4d21","dungeon_visual_resource","","hongxing01","","","hongxing01__atlas__boss__e9b80043e7.png","atlas/boss.assetbundle","46","47","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-3cd4668c19dbaae1","dungeon_visual_resource","","cuiweinijing_nuqizhi_bar","","","cuiweinijing_nuqizhi_bar__atlas__boss__ab0123fc9e.png","atlas/boss.assetbundle","154","10","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-7c4baa7ee52f77fd","dungeon_visual_resource","","wgsbqbg","","","wgsbqbg__atlas__boss__cc67ef714a.png","atlas/boss.assetbundle","83","31","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-ac53e8816c9bec36","dungeon_visual_resource","","huangguan04","","","huangguan04__atlas__boss__adf91e75bf.png","atlas/boss.assetbundle","48","48","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-ca59d5b1542fc246","dungeon_visual_resource","","shiluozichen_bg2_9s","","","shiluozichen_bg2_9s__atlas__boss__7ad39d26a7.png","atlas/boss.assetbundle","10","10","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-8192c6d6bdb3a903","dungeon_visual_resource","","boss_biaoqian_bg","","","boss_biaoqian_bg__atlas__boss__a007b64c56.png","atlas/boss.assetbundle","28","55","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-0200cc01e13ff45d","dungeon_visual_resource","","vip_xian_icon_9S","","","vip_xian_icon_9S__atlas__boss__41c5c67b20.png","atlas/boss.assetbundle","44","8","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-5a29c0e173ee870a","dungeon_visual_resource","","shiluozichen_txtdi_H3S","","","shiluozichen_txtdi_H3S__atlas__boss__e89bd5ee0c.png","atlas/boss.assetbundle","80","32","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-7d72923b39af38a3","dungeon_visual_resource","","SXSL-hongbao","","","SXSL-hongbao__atlas__boss__0e5f42d2a9.png","atlas/boss.assetbundle","46","65","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-3a2523dd6a63211b","dungeon_visual_resource","","xiershenyu_ruohua_bg_9s","","","xiershenyu_ruohua_bg_9s__atlas__boss__3284a8c67c.png","atlas/boss.assetbundle","8","8","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
"dungeon-icon-fc085edb479b756d","dungeon_visual_resource","","sl_diaochahengxian_icon_9S","","","sl_diaochahengxian_icon_9S__atlas__boss__955b601466.png","atlas/boss.assetbundle","31","8","analisis/catalogos/dungeons.csv","Google Play LDPlayer","recurso visual de dungeon"
